Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
IG_PILOT0_PA-Ecc, Yes, Yes, No, 6, 42.667, 5, 51.333, 99999, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
24.6, 0, 12.6, 105,                              0, 12.6, 93,                              0, 12.6, 544, 0.0,                              45
24.68, 0, 12.68, 106,                              0, 12.68, 94,                              0, 12.68, 548, 0.0,                              45
24.76, 0, 12.76, 107,                              0, 12.76, 95,                              0, 12.76, 551, 0.0,                              45
24.83, 0, 12.82, 107,                              0, 12.82, 95,                              0, 12.82, 554, 0.0,                              45
24.91, 0, 12.9, 108,                              0, 12.9, 96,                              0, 12.9, 558, 0.0,                              45
24.99, 0, 12.98, 108,                              0, 12.98, 96,                              0, 12.98, 561, 0.0,                              45
25.07, 0, 13.06, 109,                              0, 13.06, 97,                              0, 13.06, 565, 0.0,                              45
25.15, 0, 13.14, 110,                              0, 13.14, 97,                              0, 13.14, 568, 0.0,                              45
25.23, 0, 13.22, 110,                              0, 13.22, 98,                              0, 13.22, 572, 0.0,                              45
25.31, 0, 13.3, 111,                              0, 13.3, 99,                              0, 13.3, 575, 0.0,                              45
25.39, 0, 13.38, 112,                              0, 13.38, 99,                              0, 13.38, 578, 0.0,                              45
25.46, 0, 13.45, 112,                              0, 13.45, 100,                              0, 13.45, 581, 0.0,                              45
25.52, 0, 13.51, 113,                              0, 13.51, 100,                              0, 13.51, 584, 0.0,                              45
25.6, 0, 13.6, 114,                              0, 13.6, 101,                              0, 13.6, 588, 0.0,                              45
25.68, 0, 13.68, 114,                              0, 13.68, 101,                              0, 13.68, 591, 0.0,                              45
25.76, 0, 13.76, 115,                              0, 13.76, 102,                              0, 13.76, 595, 0.0,                              45
25.84, 0, 13.84, 116,                              0, 13.84, 103,                              0, 13.84, 598, 0.0,                              45
25.91, 0, 13.9, 116,                              0, 13.9, 103,                              0, 13.9, 601, 0.0,                              45
25.99, 0, 13.98, 117,                              0, 13.98, 104,                              0, 13.98, 604, 0.0,                              45
26.07, 0, 14.06, 118,                              0, 14.06, 104,                              0, 14.06, 608, 0.0,                              45
26.15, 0, 14.14, 118,                              0, 14.14, 105,                              0, 14.14, 611, 0.0,                              45
26.21, 0, 14.21, 119,                              0, 14.21, 105,                              0, 14.21, 614, 0.0,                              45
26.29, 0, 14.29, 119,                              0, 14.29, 106,                              0, 14.29, 618, 0.0,                              45
26.36, 0, 14.35, 120,                              0, 14.35, 107,                              0, 14.35, 621, 0.0,                              0
26.44, 0, 14.43, 121,                              0, 14.43, 107,                              0, 14.43, 624, 0.0,                              0
26.5, 0, 14.5, 121,                              0, 14.5, 108,                              0, 14.5, 627, 0.0,                              0
26.57, 0, 14.56, 122,                              0, 14.56, 108,                              0, 14.56, 630, 0.0,                              0
26.65, 0, 14.64, 122,                              0, 14.64, 109,                              0, 14.64, 633, 0.0,                              0
26.73, 0, 14.72, 123,                              0, 14.72, 109,                              0, 14.72, 637, 0.0,                              0
26.81, 0, 14.8, 124,                              0, 14.8, 110,                              0, 14.8, 640, 0.0,                              0
26.89, 0, 14.88, 124,                              0, 14.88, 111,                              0, 14.88, 644, 0.0,                              0
26.97, 0, 14.96, 125,                              0, 14.96, 111,                              0, 14.96, 647, 0.0,                              0
27.05, 0, 15.04, 126,                              0, 15.04, 112,                              0, 15.04, 650, 0.0,                              0
27.11, 0, 15.11, 126,                              0, 15.11, 112,                              0, 15.11, 653, 0.0,                              0
27.18, 0, 15.17, 127,                              0, 15.17, 113,                              0, 15.17, 656, 0.0,                              0
27.24, 0, 15.24, 128,                              0, 15.24, 113,                              0, 15.24, 659, 0.0,                              0
27.31, 0, 15.3, 128,                              0, 15.3, 114,                              0, 15.3, 662, 0.0,                              0
27.39, 0, 15.38, 129,                              0, 15.38, 114,                              0, 15.38, 665, 0.0,                              0
27.47, 0, 15.46, 129,                              0, 15.46, 115,                              0, 15.46, 669, 0.0,                              0
27.55, 0, 15.54, 130,                              0, 15.54, 115,                              0, 15.54, 672, 0.0,                              0
27.61, 0, 15.6, 131,                              0, 15.6, 116,                              0, 15.6, 675, 0.0,                              0
27.68, 0, 15.67, 131,                              0, 15.67, 116,                              0, 15.67, 678, 0.0,                              0
27.76, 0, 15.75, 132,                              0, 15.75, 117,                              0, 15.75, 681, 0.0,                              0
27.82, 0, 15.81, 132,                              0, 15.81, 117,                              0, 15.81, 684, 0.0,                              0
27.89, 0, 15.88, 133,                              0, 15.88, 118,                              0, 15.88, 687, 0.0,                              0
27.95, 0, 15.94, 134,                              0, 15.94, 118,                              0, 15.94, 690, 0.0,                              0
28.03, 0, 16.02, 134,                              0, 16.02, 119,                              0, 16.02, 693, 0.0,                              0
28.1, 0, 16.09, 135,                              0, 16.09, 120,                              0, 16.09, 696, 0.0,                              0
28.18, 0, 16.17, 135,                              0, 16.17, 120,                              0, 16.17, 700, 0.0,                              0
28.26, 0, 16.25, 136,                              0, 16.25, 121,                              0, 16.25, 703, 0.0,                              0
28.32, 0, 16.31, 137,                              0, 16.31, 121,                              0, 16.31, 706, 0.0,                              0
28.38, 0, 16.38, 137,                              0, 16.38, 122,                              0, 16.38, 709, 0.0,                              0
28.45, 0, 16.44, 138,                              0, 16.44, 122,                              0, 16.44, 711, 0.0,                              0
28.51, 0, 16.51, 138,                              0, 16.51, 123,                              0, 16.51, 714, 0.0,                              0
28.58, 0, 16.57, 139,                              0, 16.57, 123,                              0, 16.57, 717, 0.0,                              0
28.64, 0, 16.63, 139,                              0, 16.63, 124,                              0, 16.63, 720, 0.0,                              0
28.71, 0, 16.7, 140,                              0, 16.7, 124,                              0, 16.7, 722, 0.0,                              0
28.79, 0, 16.78, 140,                              0, 16.78, 125,                              0, 16.78, 726, 0.0,                              0
28.87, 0, 16.86, 141,                              0, 16.86, 125,                              0, 16.86, 729, 0.0,                              0
28.93, 0, 16.92, 142,                              0, 16.92, 126,                              0, 16.92, 732, 0.0,                              0
28.99, 0, 16.99, 142,                              0, 16.99, 126,                              0, 16.99, 735, 0.0,                              0
29.06, 0, 17.05, 143,                              0, 17.05, 127,                              0, 17.05, 738, 0.0,                              0
29.12, 0, 17.12, 143,                              0, 17.12, 127,                              0, 17.12, 741, 0.0,                              0
29.2, 0, 17.2, 144,                              0, 17.2, 128,                              0, 17.2, 744, 0.0,                              0
29.26, 0, 17.26, 145,                              0, 17.26, 128,                              0, 17.26, 747, 0.0,                              0
29.33, 0, 17.32, 145,                              0, 17.32, 129,                              0, 17.32, 750, 0.0,                              0
29.39, 0, 17.39, 146,                              0, 17.39, 129,                              0, 17.39, 752, 0.0,                              0
29.46, 0, 17.45, 146,                              0, 17.45, 130,                              0, 17.45, 755, 0.0,                              0
29.54, 0, 17.53, 147,                              0, 17.53, 130,                              0, 17.53, 759, 0.0,                              0
29.62, 0, 17.61, 147,                              0, 17.61, 131,                              0, 17.61, 762, 0.0,                              0
29.68, 0, 17.67, 148,                              0, 17.67, 131,                              0, 17.67, 765, 0.0,                              0
29.76, 0, 17.75, 149,                              0, 17.75, 132,                              0, 17.75, 768, 0.0,                              0
29.84, 0, 17.83, 149,                              0, 17.83, 133,                              0, 17.84, 772, 0.0,                              0
29.92, 0, 17.92, 150,                              0, 17.92, 133,                              0, 17.92, 775, 0.0,                              0
29.99, 0, 17.98, 151,                              0, 17.98, 134,                              0, 17.98, 778, 0.0,                              0
